sentence,sentiment_label,sentiment_score
My card payment has had the status of pending forever. What is the issue? It should have gone through at some point.,3 stars,0.31387537717819214
A payment is pending,1 star,0.4801032543182373
Why hasn't my card payment cleared yet?,1 star,0.516389012336731
I've made a card payment a couple of days ago now but it looks like the money is stuck. How long does it typically take for the payment to go through?,2 stars,0.4767286479473114
My payment is taking a long time to go through.,5 stars,0.4909209609031677
What does it mean if my payment is pending?,1 star,0.3330320119857788
When will my payment go through?,1 star,0.3104550242424011
My card payment still pending,1 star,0.3120785355567932
How long does a payment show as pending before i should worry about it?,3 stars,0.2766062915325165
Why is my card payment pending?,1 star,0.46332958340644836
I made a card payment by my card but it failed. Please let me know when the payment will get completed as its still pending.,2 stars,0.36291494965553284
"Hi, status of one of my card payment is still pending from a while. Please let e know how much time it will take to complete.",3 stars,0.4493864178657532
"After I make a payment, how long will it be before it transitions from ""pending"" to complete?",3 stars,0.30473074316978455
"My card payment is showing up as pending for a very long time, what's going on with that, it should be going through at some point?",3 stars,0.3517884612083435
My purchases from this morning are showing up as payment pending. Can you tell me why?,5 stars,0.29299214482307434
There is a payment that has not processed.,1 star,0.6319531202316284
I'm still waiting on a payment,3 stars,0.28448793292045593
I need to find out why my pending payment hasn't gone through.,3 stars,0.2986137270927429
I am waiting for a payment to be processed,1 star,0.3020467758178711
I don't understand why my card payment is pending.  It has been pending for too long.  Why is this and when might it go through?,2 stars,0.4829680919647217
"I did a payment with my card but seem that didn't work, it's still listed as pending since a while ago. When does this actually go through?",2 stars,0.4213963449001312
I need to know when a payment will actually go through. I completed a payment using my card but it is just showing as pending at this point and it has been a while ago.,3 stars,0.3977937698364258
When will the transaction go through?,3 stars,0.29045870900154114
My card payment has been stuck on pending. What is the problem? It should have gone through by now.,2 stars,0.3982192277908325
Why is the purchase I made this morning still pending?,1 star,0.4731449782848358
A transaction on my card shows as pending.,5 stars,0.3244767487049103
I have a pending payment on my card.  Why?,1 star,0.42905566096305847
I have a card payment that has been pending for some time and would like to know when it is going to go through.,3 stars,0.4263356626033783
"I made a payment a while ago and it is still showing as ""pending"" in the account. How long will this payment take to complete?",2 stars,0.28832513093948364
What does a 'pending payment' mean?,1 star,0.4232527017593384
"Hello, I made a payment with my card and it's not working. It's been a while and still says its pending. Can you tell when this will go through?",1 star,0.6412369608879089
"Hi,  One of payment is still coming as pending for which i have already paid by card. I guess it did not processed, could you please check and update me.",2 stars,0.34424880146980286
My purchase from this morning still is pending.,3 stars,0.2598521113395691
Why is my card payment still listed as pending?,1 star,0.46248501539230347
One of my card payments looks like it's stuck but I have made the payment days ago. How long until the payment will be applied to my account?,2 stars,0.30519190430641174
I don't know what pending transaction means.,3 stars,0.3783736526966095
"My card payment is just showing up as pending since forever, what's going on with that, when should it be going through?",4 stars,0.29451268911361694
It says pending status for my payment. Why?,1 star,0.4719139337539673
pending transaction?,1 star,0.48454925417900085
I noticed that there's a payment on my card that's pending.,2 stars,0.3498637080192566
When is a payment I made with my card going to clear>,3 stars,0.2429719865322113
My card payment has been pending for a long time now. Why is it taking so long to take. It should have already made it through.,3 stars,0.3340476155281067
What does it mean if it says that my payment is pending?,1 star,0.4288630783557892
Why are my purchases from this morning still pending?,1 star,0.4721905589103699
"I was wondering why my payment hasn't gone through yet, its been a while.",3 stars,0.38669466972351074
My card payment has been on pending forever. What is the problem? It should have gone through at some time by now.,3 stars,0.31689295172691345
I did a card payment but its status is still coming as pending. Please check and inform when it would complete.,3 stars,0.4702894687652588
I have made a card payment but it did not completed still showing as pending. Please tell me when it will be completed.,1 star,0.36348721385002136
Why hasn't my payment gone through?,1 star,0.5709294676780701
Why is my card payment still pending? It should have gone through already.,2 stars,0.3498575985431671
"I made a purchase this morning, and it is showing as pending.",5 stars,0.48051196336746216
There is a single payment on my card which shows as pending.,1 star,0.4079226553440094
How long does it actually take my card payment to make it to the account? I've made a payment a couple of days ago but it hasn't moved since.,2 stars,0.3473998010158539
How long does it take for my payment to process?,3 stars,0.31989145278930664
Why would my payment for my card show as pending?,1 star,0.3438270092010498
Why aren't my payment funds available to me?,1 star,0.4741036593914032
I got some items this morning but the payment says pending,1 star,0.31900689005851746
Why is the payment I made still pending?,1 star,0.370652437210083
Is there a problem that makes my payments show pending?,1 star,0.425304651260376
I made a purchase earlier today but it is still listed as pending- when will it go through?,3 stars,0.3438203036785126
Why didn't my payment process,1 star,0.5087729096412659
I have a payment that hasn't went through yet.,3 stars,0.27212458848953247
I made a payment but it's still pending,3 stars,0.3976099193096161
How long does it take for a new purchase to stop being considered pending?,1 star,0.3491603136062622
I was wondering how long does it take for a payment to go thru? It seems my last payment is stuck and hasn't moved.,2 stars,0.4333125948905945
What is the cause of the delay in applying my card payment to my account?,1 star,0.4704047739505768
Why would my payment still show as pending?,1 star,0.3664805591106415
I have a payment which has not been approved.,1 star,0.5410400629043579
What does it mean when it says I have a payment pending?,1 star,0.3993571400642395
"There is a pending payment on my account, what does this mean?",1 star,0.492372989654541
Why has my card payment not yet been applied to my account?,1 star,0.4914020895957947
I bought some things in the morning but the payment shows as pending,3 stars,0.37971752882003784
I don't know what a pending payment is.,2 stars,0.34783557057380676
why do I have a pending payment?,1 star,0.5018755197525024
How long does it actually take for a card payment to go through? There's one stuck since a couple of days already that doesn't seem to move,2 stars,0.3444744646549225
I purchases several items today. Why are they still showing pending?,3 stars,0.2810594439506531
There is a payment showing as pending and hasn't posted for a few days.  When will it post?,1 star,0.5404818058013916
"I have made a payment by my card, and its still pending since a long time. Could you please tell me when it will process.",4 stars,0.3278864622116089
I completed a payment with my card a while ago. It's still showing up as pending. What time frame does this normally take? It doesn't appear to have worked.,3 stars,0.49076467752456665
The payment on my card shows as pending.,3 stars,0.28706076741218567
I have a payment that is still pending,3 stars,0.29035040736198425
I bought something this morning and the payment is still pending,1 star,0.2849063575267792
"There is a pending transaction on my account, what does this mean?",1 star,0.43521466851234436
I made a payment that's pending. Will it go through?,1 star,0.46078726649284363
